id,value
id_120,24.842867481953938
id_121,33.25611787601683
id_122,81.56010342160997
id_123,8.149389982478292
id_124,31.463109808730067
id_125,7.657007895106819
id_126,32.41465363396802
id_127,13.941714831328124
id_128,24.927911693684134
id_129,47.28262683131157
id_130,9.324949385479279
id_131,46.307542503126854
id_132,20.5017913977855
id_133,6.492609062967054
id_134,24.3747443706941
id_135,33.738405307704646
id_136,73.17299966926228
id_137,87.77793098935797
id_138,27.793320103507398
id_139,54.66163551740414
id_140,77.3362066189984
id_141,19.031293603134213
id_142,38.6331980471941
id_143,28.088070567262616
id_144,25.365180445537064
id_145,12.720529666339534
id_146,31.908794769540464
id_147,45.319582649057466
id_148,30.768570073381085
id_149,17.584502787303265
id_150,34.421790612675395
id_151,41.86072264332811
id_152,57.17028316858833
id_153,27.43598981437001
id_154,11.011669358775464
id_155,54.845761762648465
id_156,14.728891211488584
id_157,22.831782150384466
id_158,44.49130151586532
id_159,25.641853745087943
id_160,16.673694910806926
id_161,99.60088117954132
id_162,68.80834212994299
id_163,44.674345742019696
id_164,37.501376272857804
id_165,37.45775928378782
id_166,60.96040525751283
id_167,51.12272527456075
id_168,11.256042457482728
id_169,27.467357352490307
id_170,29.62002607038126
id_171,30.289956853056324
id_172,30.120954846060805
id_173,44.31688299017916
id_174,79.5574144390526
id_175,52.231136652131994
id_176,22.52829861322728
id_177,28.3037623222228
id_178,52.49356785905686
id_179,26.226610412691983
id_180,14.683602450743628
id_181,37.35295413724945
id_182,24.771816613570806
id_183,37.14986478748916
id_184,16.260049522640937
id_185,40.91870274394516
id_186,35.53853636865326
id_187,44.90127721692762
id_188,68.76171729602768
id_189,63.195124300392806
id_190,9.292938375781635
id_191,25.252905113745115
id_192,20.990611724738596
id_193,28.657777384954414
id_194,29.32577824210297
id_195,14.201596097679431
id_196,12.510453850006755
id_197,16.391740321598554
id_198,25.874291596948233
id_199,15.268525415180044
id_200,9.383129416243913
id_201,27.328270190819474
id_202,42.835428385295074
id_203,72.3543722749248
id_204,6.787356874924363
id_205,17.995201748579582
id_206,50.340288661590535
id_207,53.98247145800747
id_208,22.747146057826804
id_209,28.361115634038537
id_210,48.21286812726865
id_211,37.80618468697808
id_212,36.489760768532236
id_213,7.486523206469709
id_214,21.126403952882285
id_215,4.64579098349232
id_216,57.12055859986314
id_217,8.52858273364632
id_218,36.82320506946205
id_219,90.38891317077011
id_220,51.01990210151541
id_221,20.770811164443646
id_222,38.22478917223662
id_223,95.39127325006464
id_224,30.835384762000775
id_225,18.14642201713307
id_226,14.642526406412298
id_227,48.25326845683222
id_228,33.028384808930475
id_229,28.26967882742495
id_230,2.8432849172008785
id_231,29.479216584595857
id_232,8.684735082249107
id_233,33.35094603594345
id_234,62.52158954288464
id_235,18.59924676740987
id_236,18.52532703037469
id_237,15.73024100926298
id_238,14.383440408464061
id_239,27.695714183950237
id_240,30.84134051777084
id_241,74.38152186488391
id_242,34.24923740755034
id_243,28.974607031375342
id_244,58.52698252626966
id_245,48.75984862469531
id_246,43.76052603722026
id_247,43.484453029308575
id_248,18.63077600449042
id_249,8.489048212279485
id_250,14.016585629928235
id_251,42.09247878727194
id_252,15.926808376215341
id_253,21.12187900680161
id_254,20.423528841848032
id_255,33.656798301876805
id_256,37.2436449763524
id_257,3.2336897052463374
id_258,31.355306542814876
id_259,38.596154830602465
