id,value
id_125,6.013269904261389
id_126,34.34254726762871
id_127,20.70227789144363
id_128,24.440576054582987
id_129,44.14772774946026
id_130,8.491736096336956
id_131,45.963292987123516
id_132,18.769449862579112
id_133,8.595478847304888
id_134,18.39357127244953
id_135,29.713768297936262
id_136,48.28999490766645
id_137,35.331074191450725
id_138,20.54508840193133
id_139,54.58121164667009
id_140,52.631676360325905
id_141,17.973708208055605
id_142,41.097524127963965
id_143,26.46150738671112
id_144,28.905249719868234
id_145,11.791670552271906
id_146,29.582794090778172
id_147,35.69206701602015
id_148,28.750417157171373
id_149,16.4215048939901
id_150,39.75932033632307
id_151,30.817848973361986
id_152,48.91968782014865
id_153,17.640443276636386
id_154,11.629097840249383
id_155,58.35145680134877
id_156,13.253602317901892
id_157,18.663582632844186
id_158,39.622546668601
id_159,20.14679227505373
id_160,12.768774269296339
id_161,37.6452276698831
id_162,42.881720864040474
id_163,29.212544241859703
id_164,34.528660162621044
id_165,28.89451873809998
id_166,37.91908769518315
id_167,50.774258675025926
id_168,14.994295437118629
id_169,19.039044672991626
id_170,21.282650819356416
id_171,21.78102979293479
id_172,20.672309979972205
id_173,36.52624318253283
id_174,36.60072842971382
id_175,45.39183602083445
id_176,17.860575454192592
id_177,24.56073701440075
id_178,49.6138012832122
id_179,26.394865113215
id_180,15.439033140773176
id_181,30.125740988465804
id_182,18.23921358706566
id_183,37.52590077214988
id_184,11.232833877873414
id_185,34.50428539816793
id_186,34.41686863512406
id_187,42.05907030901848
id_188,58.95698120218521
id_189,48.701783345943014
id_190,7.502999960476625
id_191,19.28287779945437
id_192,16.256970857860214
id_193,30.473767851785794
id_194,22.01266221383229
id_195,13.253621259495702
id_196,12.477016893168472
id_197,15.237964951913385
id_198,20.05743658946773
id_199,9.364512078608305
id_200,10.686840107872799
id_201,20.47201392487697
id_202,21.783291215384853
id_203,42.71026962971841
id_204,15.020180110451461
id_205,18.933849844567685
id_206,39.70763387744209
id_207,45.51975511154061
id_208,18.8473189516612
id_209,25.2552335176561
id_210,42.208335463191986
id_211,31.38586216531349
id_212,28.59898846052531
id_213,11.749718555307439
id_214,11.451320315824903
id_215,5.732713750958997
id_216,45.759025497035445
id_217,7.751849979198068
id_218,30.957080056062797
id_219,23.782543095764616
id_220,43.55218009966046
id_221,20.210678274210125
id_222,33.86553537085435
id_223,57.08793132157547
id_224,25.93245014874586
id_225,19.968128541530138
id_226,11.502794605827138
id_227,41.25896696686997
id_228,32.48571369386096
id_229,25.417706643042177
id_230,11.402368694374841
id_231,33.488586781411215
id_232,6.873705389901769
id_233,27.287010963648235
id_234,51.37510798131839
id_235,22.460339261471315
id_236,12.885664474791875
id_237,11.133270789589346
id_238,17.446190367853802
id_239,31.82196311280162
id_240,18.989434619289028
id_241,49.87213202173834
id_242,32.669448313100276
id_243,27.30558648043099
id_244,49.457873032042635
id_245,35.14233362413656
id_246,43.06020056775434
id_247,36.6838737444675
id_248,19.15791740116303
id_249,6.93071478305016
id_250,13.66291980928966
id_251,35.1327899011222
id_252,14.246355956436512
id_253,24.412353743833833
id_254,18.758456263869714
id_255,31.306721328187997
id_256,38.87454548310622
id_257,8.394106001475604
id_258,27.38410903544502
id_259,36.950543812671484
