id,value
id_113,27.332635859128388
id_114,35.26245774300712
id_115,29.79708389687273
id_116,35.39552108699507
id_117,23.828349411449093
id_118,29.96393297115068
id_119,35.84610732318527
id_120,24.637392985927555
id_121,34.29150125649907
id_122,44.424038509091034
id_123,22.666318742985144
id_124,32.88603892350842
id_125,16.411463510686986
id_126,28.703574902745334
id_127,23.761738144060224
id_128,27.273168127976827
id_129,42.51434075924742
id_130,18.174085497384013
id_131,40.82577882129779
id_132,17.68454530659966
id_133,14.306721607957801
id_134,21.285030996399996
id_135,25.633587642366592
id_136,39.55121670747219
id_137,45.034853205636836
id_138,24.727384903179605
id_139,33.996163295547646
id_140,45.76225768177075
id_141,18.379199310496126
id_142,24.257190248304696
id_143,23.993079125421758
id_144,38.377556659793186
id_145,18.57350608269659
id_146,31.48196592624708
id_147,39.10859527907823
id_148,24.46434526862738
id_149,18.667019584934877
id_150,33.579327810931055
id_151,25.878858279063603
id_152,37.42830589088229
id_153,24.70387376087889
id_154,22.365856043733483
id_155,38.96004507578158
id_156,22.071845439672856
id_157,19.766686786098212
id_158,36.92017598310304
id_159,24.030497385253888
id_160,19.088156713804835
id_161,49.99948248212048
id_162,38.40145719811138
id_163,37.23468245190749
id_164,32.57278964420421
id_165,35.891566437213015
id_166,41.92632741964587
id_167,37.45988051629742
id_168,25.805760913504173
id_169,29.18654908857311
id_170,25.0479268198646
id_171,20.038808157232424
id_172,35.43904937416636
id_173,37.02682378721645
id_174,44.85841985828088
id_175,31.767762801216875
id_176,23.170068199217148
id_177,32.20311602937666
id_178,35.073357493502584
id_179,27.971841810830533
id_180,21.531648917552356
id_181,40.70441743954506
id_182,26.033856914255814
id_183,39.9595322733275
id_184,22.43556339908077
id_185,34.95089797150438
id_186,32.569705959214275
id_187,34.99680699198643
id_188,39.519961235229374
id_189,45.47251799228663
id_190,20.143806730506817
id_191,25.605772553052397
id_192,23.39161417614033
id_193,38.115051231573226
id_194,24.55872173325451
id_195,24.050052029093628
id_196,21.958137360805924
id_197,17.64757840367576
id_198,25.630358007619073
id_199,17.857649988002763
id_200,22.867398077417832
id_201,28.89218515276392
id_202,30.420545652703893
id_203,45.03189851722908
id_204,32.275370881751144
id_205,24.39114021068869
id_206,24.79283147960998
id_207,36.672783206839185
id_208,28.031079367024272
id_209,25.965437320670866
id_210,25.401094933018925
id_211,27.57899209589369
id_212,35.337016415486026
id_213,37.277994375955366
id_214,24.99052449600643
id_215,17.733193207033743
id_216,39.804281522433264
id_217,21.189129548853927
id_218,30.401858229098558
id_219,53.269248010603086
id_220,40.06721764740147
id_221,26.729612946099998
id_222,36.84985381851017
id_223,54.772627349483024
id_224,29.212382341088222
id_225,27.741987567017247
id_226,17.64693644103988
id_227,34.47702992456252
id_228,27.536423347121975
id_229,29.178564173005118
id_230,16.024343355103127
id_231,27.33018099265538
id_232,18.58607221949877
id_233,29.49912602697379
id_234,33.88705810851313
id_235,25.034217816147468
id_236,19.80638661136431
id_237,17.088185630188235
id_238,21.457748737240152
id_239,20.196345971885584
id_240,37.53892182361331
id_241,43.850828007106074
id_242,28.3408227164754
id_243,31.141900522787914
id_244,36.10552956328412
id_245,40.6602874237462
id_246,31.714974186704595
id_247,35.68013446059476
id_248,26.259096061892443
id_249,16.430831419033684
id_250,21.671844375490153
id_251,31.659589898561887
id_252,21.712076346464073
id_253,24.15787749578331
id_254,24.990596772631278
id_255,24.48003806801784
id_256,33.78162089087583
id_257,11.506109201042648
id_258,38.66788347276527
id_259,31.547621792971505
