id,value
id_83,33.358743438006684
id_84,12.604838288039156
id_85,11.416501439545728
id_86,26.29618106337309
id_87,88.6075074949978
id_88,27.726651029331844
id_89,48.565912926781344
id_90,19.173310751262182
id_91,62.765064086430556
id_92,57.326861814868266
id_93,8.104345067981642
id_94,22.13991010269339
id_95,28.088785370296097
id_96,24.672627254388008
id_97,0
id_98,16.352193264412954
id_99,35.55380758053608
id_100,21.61831401281415
id_101,46.45883807466505
id_102,31.476981337857524
id_103,32.44232493528104
id_104,33.64023130797429
id_105,30.020856239680857
id_106,17.370888232742868
id_107,38.02079575197844
id_108,9.017444420908513
id_109,71.29553083022626
id_110,31.285797216191003
id_111,68.19280462019137
id_112,21.357979867502575
id_113,26.10360100363524
id_114,24.797341594350023
id_115,35.30694585152479
id_116,37.05808370067001
id_117,24.566544532453122
id_118,28.737917975128898
id_119,43.902027973149345
id_120,26.424050512451746
id_121,36.28823186207412
id_122,62.14409250918654
id_123,4.1777943721397595
id_124,34.859033545066225
id_125,5.068721312252471
id_126,32.5612831872882
id_127,16.664263665991342
id_128,28.719357284482843
id_129,48.3233621711768
id_130,6.157403487614161
id_131,48.323231430657316
id_132,21.65735531002729
id_133,5.680432036767884
id_134,21.284792142830202
id_135,30.48651408807017
id_136,67.86011121454332
id_137,94.89791262491043
id_138,25.6450039736309
id_139,54.65073452183064
id_140,76.18716611945224
id_141,17.39730631583356
id_142,50.379166281924626
id_143,32.27040488734057
id_144,31.422310613748547
id_145,12.984480448699927
id_146,34.74687813347771
id_147,43.84312488730159
id_148,31.14473153468822
id_149,18.652796622498414
id_150,42.993506409637895
id_151,32.57073584032844
id_152,57.16272483458396
id_153,22.795456621163613
id_154,11.458649881484341
id_155,61.587990133195916
id_156,14.205874087993836
id_157,25.93811976711964
id_158,42.17308317931151
id_159,26.579265950753296
id_160,12.516772203184676
id_161,104.50112943314761
id_162,60.47998223245215
id_163,32.20371568289737
id_164,35.96662175761359
id_165,31.95890265549923
id_166,44.2701958436594
id_167,55.19485472939214
id_168,13.808052976666962
id_169,24.409602110426015
id_170,32.541971991785665
id_171,29.74656872440515
id_172,25.615792469530135
id_173,39.82103126882065
id_174,87.96065357416947
id_175,51.09679503145392
id_176,18.733692301813225
id_177,26.273330557864572
id_178,69.58407835414168
id_179,27.56599346158909
id_180,16.32106966312202
id_181,30.60886804748525
id_182,21.40262656978255
id_183,34.215980066601
id_184,11.995044468389505
id_185,25.87047961190593
id_186,34.88941519357511
id_187,45.62254635418574
id_188,73.35775666094155
id_189,54.255795663132695
id_190,6.498443342888423
id_191,21.416156130365007
id_192,16.39975142156054
id_193,31.71145952834655
id_194,26.4029023458463
id_195,14.766266623474438
id_196,12.189820843078003
id_197,14.53402693752431
id_198,22.75471053014745
id_199,12.791056767557148
id_200,9.768154433779497
id_201,25.23588469862456
id_202,22.29702847917015
id_203,70.67507520815788
id_204,0
id_205,18.090902307656005
id_206,64.31893951263962
id_207,47.888247875512185
id_208,22.55691747684085
id_209,28.1220879593726
id_210,43.95677535853625
id_211,36.2170006280248
id_212,33.07095373196464
id_213,0
id_214,15.68388275604408
id_215,4.5677412856339785
id_216,46.724998518946684
id_217,7.505685692200796
id_218,33.81970338742354
id_219,94.8739358871464
id_220,50.47682559166323
id_221,18.410227226065015
id_222,36.9210785727912
id_223,86.8407538430726
id_224,30.947811627847422
id_225,18.695326387763977
id_226,13.406112865634789
id_227,45.2732935226814
id_228,35.06654792610357
id_229,33.517343014056934
id_230,8.322209399357009
id_231,32.080218341419204
id_232,0
id_233,31.116921945870654
id_234,58.81973936426192
id_235,22.592682000322828
id_236,15.981710167733123
id_237,13.385246657989885
id_238,14.826174791478227
id_239,34.48290245570042
id_240,24.364421112715046
id_241,70.42842449180935
id_242,35.88506652577172
id_243,32.68715349597392
id_244,56.64546483769727
id_245,36.86683936939228
id_246,43.26064303319897
id_247,45.53069105374705
id_248,20.859836375787605
id_249,4.188781528192757
id_250,14.288292825949469
id_251,35.429170138431274
id_252,13.704527182557172
id_253,25.696513214966604
id_254,19.10817429848133
id_255,32.89663494698553
id_256,38.69825865547462
id_257,6.132560394634291
id_258,29.117234280599316
id_259,39.86151977834005
